2.562764286994934082e-01,7.028569579124450684e-01,1.030549686402082443e-02,5.707650445401668549e-03,6.803726777434349060e-03,1.804977469146251678e-02
6.671922206878662109e-01,1.714217513799667358e-01,2.489423006772994995e-02,6.584024056792259216e-03,6.466155499219894409e-02,6.524614989757537842e-02
5.933982133865356445e-01,1.852905899286270142e-01,2.957312762737274170e-02,1.183167658746242523e-02,9.562022984027862549e-02,8.428614586591720581e-02
5.160920023918151855e-01,2.488801926374435425e-01,3.409842401742935181e-02,2.445995993912220001e-02,9.989902377128601074e-02,7.657042145729064941e-02
4.075892269611358643e-01,4.567482471466064453e-01,3.084078431129455566e-02,4.732072353363037109e-02,2.686504647135734558e-02,3.063597902655601501e-02
3.994782269001007080e-01,4.737340509891510010e-01,2.954894304275512695e-02,7.154522836208343506e-02,1.053193211555480957e-02,1.516153756529092789e-02
4.680844545364379883e-01,4.103224575519561768e-01,2.975233457982540131e-02,6.925759464502334595e-02,9.307461790740489960e-03,1.327576115727424622e-02
5.223476290702819824e-01,3.671929538249969482e-01,2.942608669400215149e-02,5.851855874061584473e-02,9.378905408084392548e-03,1.313580013811588287e-02
5.715633034706115723e-01,3.202457427978515625e-01,2.892930991947650909e-02,5.697613209486007690e-02,8.744613267481327057e-03,1.354086678475141525e-02
5.901214480400085449e-01,3.020125031471252441e-01,2.880781516432762146e-02,5.695497617125511169e-02,8.461398072540760040e-03,1.364182308316230774e-02
6.031822562217712402e-01,2.865580320358276367e-01,2.871287800371646881e-02,5.910415574908256531e-02,8.299388922750949860e-03,1.414332818239927292e-02
6.076529622077941895e-01,2.816838622093200684e-01,2.885119616985321045e-02,5.956844985485076904e-02,8.179226890206336975e-03,1.406429614871740341e-02
6.070926189422607422e-01,2.814117670059204102e-01,2.888482250273227692e-02,6.053124368190765381e-02,8.051902055740356445e-03,1.402760297060012817e-02
6.067813634872436523e-01,2.832525372505187988e-01,2.868717908859252930e-02,5.911209806799888611e-02,8.090459741652011871e-03,1.407633814960718155e-02
6.062438488006591797e-01,2.866944372653961182e-01,2.853739634156227112e-02,5.615970119833946228e-02,8.333563804626464844e-03,1.403115969151258469e-02
5.975372791290283203e-01,2.955517768859863281e-01,2.862162515521049500e-02,5.636929720640182495e-02,8.154912851750850677e-03,1.376507524400949478e-02
